 &plot nbnd=  46, nks=   361 /
            0.000000  0.000000  0.000000
   23.548   24.141   24.272   24.927   25.748   26.481
            0.150000  0.086603  0.000000
  -44.565  -22.765  -22.505  -22.452  -12.008  -11.643   -1.313    0.369    0.572    1.150
    1.414    1.421    4.548    6.050    6.482    6.831    7.208    7.870    9.408   10.793
   12.009   12.472   13.901   14.506   14.518   15.335   15.656   16.239   17.527   17.592
   18.859   19.326   19.930   20.422   21.205   21.562   22.025   22.210   22.596   22.943
   23.592   24.145   24.259   24.882   25.778   26.463
            0.154167  0.089008  0.000000
  -44.565  -22.764  -22.509  -22.453  -12.000  -11.640   -1.301    0.358    0.533    1.127
    1.407    1.413    4.544    6.047    6.494    6.833    7.222    7.904    9.441   10.839
   12.020   12.442   13.867   14.506   14.543   15.354   15.670   16.194   17.491   17.548
   18.882   19.401   19.879   20.429   21.196   21.532   21.973   22.247   22.603   22.981
   23.636   24.148   24.246   24.840   25.803   26.452
            0.158333  0.091414  0.000000
  -44.565  -22.763  -22.512  -22.453  -11.992  -11.636   -1.288    0.346    0.495    1.104
    1.394    1.412    4.540    6.046    6.506    6.835    7.236    7.937    9.474   10.885
   12.031   12.414   13.835   14.493   14.581   15.370   15.684   16.150   17.457   17.505
   18.905   19.476   19.818   20.443   21.190   21.492   21.921   22.292   22.612   23.021
   23.681   24.151   24.234   24.800   25.823   26.449
            0.162500  0.093819  0.000000
  -44.564  -22.762  -22.516  -22.454  -11.984  -11.633   -1.275    0.334    0.456    1.082
    1.381    1.411    4.536    6.045    6.518    6.838    7.250    7.971    9.507   10.930
   12.041   12.386   13.806   14.480   14.619   15.385   15.699   16.107   17.424   17.461
   18.928   19.549   19.750   20.462   21.187   21.446   21.868   22.342   22.621   23.064
   23.725   24.152   24.223   24.762   25.837   26.430
            0.166667  0.096225  0.000000
  -44.564  -22.761  -22.519  -22.455  -11.976  -11.629   -1.261    0.321    0.417    1.060
    1.367    1.410    4.530    6.045    6.531    6.841    7.265    8.004    9.541   10.974
   12.051   12.359   13.779   14.466   14.658   15.398   15.714   16.065   17.393   17.418
   18.951   19.621   19.677   20.482   21.187   21.396   21.814   22.394   22.633   23.109
   23.769   24.152   24.213   24.728   25.845   26.388
            0.170833  0.098631  0.000000
  -44.564  -22.760  -22.523  -22.456  -11.967  -11.626   -1.248    0.308    0.378    1.038
    1.353    1.409    4.525    6.046    6.544    6.845    7.279    8.037    9.574   11.017
   12.060   12.334   13.756   14.451   14.697   15.409   15.730   16.024   17.364   17.374
   18.974   19.602   19.692   20.503   21.190   21.345   21.761   22.447   22.646   23.155
   23.813   24.151   24.203   24.697   25.849   26.349
            0.175000  0.101036  0.000000
  -44.563  -22.759  -22.527  -22.457  -11.959  -11.622   -1.235    0.293    0.339    1.017
    1.339    1.408    4.519    6.048    6.557    6.849    7.293    8.070    9.607   11.059
   12.068   12.310   13.735   14.435   14.736   15.418   15.747   15.984   17.332   17.338
   18.997   19.525   19.759   20.523   21.195   21.294   21.707   22.499   22.661   23.203
   23.855   24.149   24.194   24.670   25.848   26.311
            0.179167  0.103442  0.000000
  -44.563  -22.758  -22.531  -22.457  -11.950  -11.619   -1.221    0.278    0.300    0.996
    1.325    1.407    4.513    6.051    6.571    6.853    7.307    8.103    9.641   11.100
   12.074   12.287   13.718   14.419   14.776   15.424   15.764   15.945   17.289   17.313
   19.021   19.446   19.824   20.541   21.204   21.244   21.653   22.550   22.678   23.251
   23.896   24.145   24.186   24.648   25.845   26.276
            0.183333  0.105848  0.000000
  -44.563  -22.757  -22.535  -22.458  -11.941  -11.615   -1.207    0.260    0.262    0.976
    1.311    1.405    4.506    6.055    6.585    6.858    7.322    8.135    9.673   11.139
   12.080   12.265   13.704   14.402   14.815   15.428   15.782   15.907   17.248   17.291
   19.044   19.368   19.885   20.557   21.197   21.215   21.600   22.599   22.698   23.298
   23.936   24.140   24.178   24.631   25.839   26.244
            0.187500  0.108253  0.000000
  -44.562  -22.756  -22.539  -22.459  -11.932  -11.611   -1.193    0.221    0.246    0.957
    1.297    1.404    4.499    6.060    6.600    6.863    7.336    8.167    9.706   11.178
   12.084   12.244   13.694   14.385   14.854   15.429   15.801   15.870   17.207   17.270
   19.068   19.289   19.941   20.571   21.154   21.228   21.546   22.647   22.720   23.344
   23.974   24.134   24.171   24.621   25.833   26.215
            0.191667  0.110659  0.000000
  -44.562  -22.755  -22.542  -22.460  -11.923  -11.607   -1.179    0.182    0.228    0.938
    1.283    1.403    4.491    6.065    6.615    6.868    7.350    8.199    9.737   11.215
